label,backend,threads,sample,N,rows,cols,seed,repeat,success,attempts,collapses,propagations,rules_s,solve_s,total_s
smoke_binary,serial,1,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,64859,0.00140419,3.96481,3.9649
smoke_binary,omp,1,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250549,0.00140419,66.072,66.0723
smoke_binary,omp,1,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253677,0.00140419,62.4093,62.4095
smoke_binary,omp,1,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256116,0.00140419,62.7304,62.7306
smoke_binary,omp,4,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250544,0.00140419,16.6875,16.6877
smoke_binary,omp,4,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253675,0.00140419,17.0271,17.0273
smoke_binary,omp,4,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256114,0.00140419,17.2625,17.2627
smoke_binary,omp,16,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250541,0.00140419,7.23265,7.23311
smoke_binary,omp,16,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253677,0.00140419,7.3139,7.31415
smoke_binary,omp,16,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256113,0.00140419,7.79556,7.79581
smoke_binary,omp,32,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250545,0.00140419,14.9801,14.9809
smoke_binary,omp,32,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253676,0.00140419,15.2529,15.2532
smoke_binary,omp,32,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256113,0.00140419,15.5134,15.5137
smoke_binary,serial,1,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250549,0.00140419,60.6079,60.6081
smoke_binary,serial,1,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253677,0.00140419,61.6106,61.6107
smoke_binary,serial,1,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256116,0.00140419,61.9183,61.9184
