label,backend,threads,sample,N,rows,cols,seed,repeat,success,attempts,collapses,propagations,rules_s,solve_s,total_s
terrain_L33,serial,1,samples/multivalue_terrain.txt,2,64,64,8,1,1,1,3093,37887,0.000476693,0.906233,0.906308
terrain_L33,serial,1,samples/multivalue_terrain.txt,2,64,64,9,2,1,1,3000,37519,0.000476693,0.902859,0.902936
terrain_L33,kokkos,-1,samples/multivalue_terrain.txt,2,128,128,7,0,1,1,12276,143558,0.000476693,5.65409,5.65419
terrain_L33,kokkos,-1,samples/multivalue_terrain.txt,2,128,128,8,1,1,1,12244,143831,0.000476693,5.35757,5.35765
terrain_L33,kokkos,-1,samples/multivalue_terrain.txt,2,128,128,9,2,1,2,12695,151868,0.000476693,5.69598,5.69678
terrain_L33,omp,1,samples/multivalue_terrain.txt,2,128,128,7,0,1,1,12276,150871,0.000476693,14.9199,14.9199
terrain_L33,omp,1,samples/multivalue_terrain.txt,2,128,128,8,1,1,1,12244,150810,0.000476693,14.918,14.918
terrain_L33,omp,1,samples/multivalue_terrain.txt,2,128,128,9,2,1,2,12695,160217,0.000476693,16.07,16.0701
terrain_L33,omp,2,samples/multivalue_terrain.txt,2,128,128,7,0,1,1,12276,150436,0.000476693,7.74864,7.74948
terrain_L33,omp,2,samples/multivalue_terrain.txt,2,128,128,8,1,1,1,12244,150650,0.000476693,7.91741,7.91743
terrain_L33,omp,2,samples/multivalue_terrain.txt,2,128,128,9,2,1,2,12695,159632,0.000476693,8.89723,8.89728
terrain_L33,omp,4,samples/multivalue_terrain.txt,2,128,128,7,0,1,1,12276,150380,0.000476693,4.32009,4.32019
terrain_L33,omp,4,samples/multivalue_terrain.txt,2,128,128,8,1,1,1,12244,150656,0.000476693,4.27981,4.27983
terrain_L33,omp,4,samples/multivalue_terrain.txt,2,128,128,9,2,1,2,12695,159621,0.000476693,5.05729,5.05735
terrain_L33,omp,8,samples/multivalue_terrain.txt,2,128,128,7,0,1,1,12276,150473,0.000476693,2.53567,2.53581
terrain_L33,omp,8,samples/multivalue_terrain.txt,2,128,128,8,1,1,1,12244,150813,0.000476693,2.56917,2.56919
terrain_L33,omp,8,samples/multivalue_terrain.txt,2,128,128,9,2,1,2,12695,159632,0.000476693,2.92387,2.92393
terrain_L33,omp,16,samples/multivalue_terrain.txt,2,128,128,7,0,1,1,12276,150439,0.000476693,2.72015,2.72039
terrain_L33,omp,16,samples/multivalue_terrain.txt,2,128,128,8,1,1,1,12244,150661,0.000476693,2.91835,2.91841
terrain_L33,omp,16,samples/multivalue_terrain.txt,2,128,128,9,2,1,2,12695,159588,0.000476693,3.03098,3.03113
terrain_L33,omp,32,samples/multivalue_terrain.txt,2,128,128,7,0,1,1,12276,150344,0.000476693,6.49872,6.4993
terrain_L33,omp,32,samples/multivalue_terrain.txt,2,128,128,8,1,1,1,12244,150661,0.000476693,6.49941,6.49949
terrain_L33,omp,32,samples/multivalue_terrain.txt,2,128,128,9,2,1,2,12695,159619,0.000476693,6.80595,6.80607
