label,backend,threads,sample,N,rows,cols,seed,repeat,success,attempts,collapses,propagations,rules_s,solve_s,total_s
binary_L11,kokkos,192,samples/binary_5x5.txt,2,32,32,44,2,1,1,521,3883,0.000670869,0.215806,0.215864
binary_L11,omp,1,samples/binary_5x5.txt,2,32,32,42,0,1,1,493,3958,0.000670869,0.0178401,0.017854
binary_L11,omp,1,samples/binary_5x5.txt,2,32,32,43,1,1,1,507,3990,0.000670869,0.0179269,0.0179289
binary_L11,omp,1,samples/binary_5x5.txt,2,32,32,44,2,1,1,521,4004,0.000670869,0.0183195,0.0183215
binary_L11,omp,2,samples/binary_5x5.txt,2,32,32,42,0,1,1,493,3958,0.000670869,0.0139486,0.0141455
binary_L11,omp,2,samples/binary_5x5.txt,2,32,32,43,1,1,1,507,3992,0.000670869,0.0134487,0.0134518
binary_L11,omp,2,samples/binary_5x5.txt,2,32,32,44,2,1,1,521,4004,0.000670869,0.0136802,0.0136833
binary_L11,omp,4,samples/binary_5x5.txt,2,32,32,42,0,1,1,493,3958,0.000670869,0.0125733,0.0126813
binary_L11,omp,4,samples/binary_5x5.txt,2,32,32,43,1,1,1,507,3989,0.000670869,0.0130137,0.0130169
binary_L11,omp,4,samples/binary_5x5.txt,2,32,32,44,2,1,1,521,4004,0.000670869,0.0132231,0.0132264
binary_L11,omp,8,samples/binary_5x5.txt,2,32,32,42,0,1,1,493,3958,0.000670869,0.0159509,0.0160563
binary_L11,omp,8,samples/binary_5x5.txt,2,32,32,43,1,1,1,507,3989,0.000670869,0.0165252,0.0165289
binary_L11,omp,8,samples/binary_5x5.txt,2,32,32,44,2,1,1,521,4004,0.000670869,0.0165235,0.0165273
binary_L11,omp,16,samples/binary_5x5.txt,2,32,32,42,0,1,1,493,3958,0.000670869,0.0460268,0.0462452
binary_L11,omp,16,samples/binary_5x5.txt,2,32,32,43,1,1,1,507,3989,0.000670869,0.0446159,0.0446257
binary_L11,omp,16,samples/binary_5x5.txt,2,32,32,44,2,1,1,521,4004,0.000670869,0.0451309,0.0451399
binary_L11,omp,32,samples/binary_5x5.txt,2,32,32,42,0,1,1,493,3958,0.000670869,0.0807555,0.0813419
binary_L11,omp,32,samples/binary_5x5.txt,2,32,32,43,1,1,1,507,3988,0.000670869,0.0816879,0.0817023
binary_L11,omp,32,samples/binary_5x5.txt,2,32,32,44,2,1,1,521,4004,0.000670869,0.0833233,0.0833374
binary_L11,omp,64,samples/binary_5x5.txt,2,32,32,42,0,1,1,493,3958,0.000670869,0.168701,0.16984
binary_L11,omp,64,samples/binary_5x5.txt,2,32,32,43,1,1,1,507,3991,0.000670869,0.170538,0.170562
binary_L11,omp,64,samples/binary_5x5.txt,2,32,32,44,2,1,1,521,4004,0.000670869,0.172291,0.172315
binary_L11,omp,96,samples/binary_5x5.txt,2,32,32,42,0,1,1,493,3958,0.000670869,0.241574,0.242688
binary_L11,omp,96,samples/binary_5x5.txt,2,32,32,43,1,1,1,507,3989,0.000670869,0.24152,0.241552
binary_L11,omp,96,samples/binary_5x5.txt,2,32,32,44,2,1,1,521,4004,0.000670869,0.247884,0.247916
binary_L11,omp,192,samples/binary_5x5.txt,2,32,32,42,0,1,1,493,3958,0.000670869,0.647641,0.651053
binary_L11,omp,192,samples/binary_5x5.txt,2,32,32,43,1,1,1,507,3990,0.000670869,0.643032,0.643106
binary_L11,omp,192,samples/binary_5x5.txt,2,32,32,44,2,1,1,521,4004,0.000670869,0.637426,0.637501
binary_L11,serial,1,samples/binary_5x5.txt,2,32,32,42,0,1,1,493,3958,0.000670869,0.0150128,0.0150861
binary_L11,serial,1,samples/binary_5x5.txt,2,32,32,43,1,1,1,507,3990,0.000670869,0.0150874,0.0153106
binary_L11,serial,1,samples/binary_5x5.txt,2,32,32,44,2,1,1,521,4004,0.000670869,0.0156521,0.0158452
binary_L11,kokkos,1,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,15793,0.000670869,0.792468,0.792643
binary_L11,kokkos,1,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,15891,0.000670869,0.802878,0.802972
binary_L11,kokkos,1,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,15738,0.000670869,0.817392,0.817485
binary_L11,kokkos,2,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,15794,0.000670869,0.836947,0.837041
binary_L11,kokkos,2,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,15891,0.000670869,0.81872,0.818817
binary_L11,kokkos,2,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,15737,0.000670869,0.806522,0.806615
binary_L11,kokkos,4,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,15793,0.000670869,0.837289,0.837382
binary_L11,kokkos,4,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,15891,0.000670869,0.854966,0.855065
binary_L11,kokkos,4,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,15738,0.000670869,0.828348,0.828442
binary_L11,kokkos,8,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,15793,0.000670869,0.789599,0.789692
binary_L11,kokkos,8,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,15891,0.000670869,0.837838,0.837933
binary_L11,kokkos,8,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,15738,0.000670869,0.793782,0.793875
binary_L11,kokkos,16,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,15795,0.000670869,0.840257,0.840351
binary_L11,kokkos,16,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,15892,0.000670869,0.833754,0.833847
binary_L11,kokkos,16,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,15738,0.000670869,0.805343,0.805436
binary_L11,kokkos,32,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,15793,0.000670869,0.781875,0.781968
binary_L11,kokkos,32,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,15891,0.000670869,0.840011,0.840105
binary_L11,kokkos,32,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,15738,0.000670869,0.82945,0.829544
binary_L11,kokkos,64,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,15794,0.000670869,0.837798,0.837891
binary_L11,kokkos,64,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,15891,0.000670869,0.864635,0.864727
binary_L11,kokkos,64,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,15739,0.000670869,0.796677,0.79677
binary_L11,kokkos,96,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,15793,0.000670869,0.795636,0.795729
binary_L11,kokkos,96,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,15891,0.000670869,0.824046,0.824139
binary_L11,kokkos,96,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,15738,0.000670869,0.775469,0.775562
binary_L11,kokkos,192,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,15794,0.000670869,0.786577,0.78667
binary_L11,kokkos,192,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,15892,0.000670869,0.821979,0.822072
binary_L11,kokkos,192,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,15738,0.000670869,0.902127,0.902224
binary_L11,omp,1,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,16207,0.000670869,0.259452,0.259471
binary_L11,omp,1,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,16305,0.000670869,0.261756,0.261761
binary_L11,omp,1,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,16143,0.000670869,0.256908,0.256913
binary_L11,omp,2,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,16203,0.000670869,0.149372,0.149517
binary_L11,omp,2,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,16299,0.000670869,0.150664,0.150671
binary_L11,omp,2,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,16140,0.000670869,0.147203,0.147209
binary_L11,omp,4,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,16207,0.000670869,0.0967184,0.0968534
binary_L11,omp,4,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,16305,0.000670869,0.100106,0.100113
binary_L11,omp,4,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,16144,0.000670869,0.0977674,0.0977743
binary_L11,omp,8,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,16207,0.000670869,0.0937017,0.0938518
binary_L11,omp,8,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,16305,0.000670869,0.0997691,0.0997758
binary_L11,omp,8,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,16145,0.000670869,0.0942088,0.0942159
binary_L11,omp,16,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,16207,0.000670869,0.382195,0.382436
binary_L11,omp,16,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,16304,0.000670869,0.386536,0.386557
binary_L11,omp,16,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,16147,0.000670869,0.379451,0.379471
binary_L11,omp,32,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,16207,0.000670869,0.649677,0.650234
binary_L11,omp,32,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,16305,0.000670869,0.656844,0.656869
binary_L11,omp,32,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,16146,0.000670869,0.651281,0.651305
binary_L11,omp,64,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,16207,0.000670869,1.51073,1.51177
binary_L11,omp,64,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,16305,0.000670869,1.53901,1.53904
binary_L11,omp,64,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,16146,0.000670869,1.51136,1.5114
binary_L11,omp,96,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,16207,0.000670869,1.56814,1.56928
binary_L11,omp,96,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,16306,0.000670869,1.58706,1.5871
binary_L11,omp,96,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,16146,0.000670869,1.56083,1.56086
binary_L11,omp,192,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,16207,0.000670869,3.91549,3.91918
binary_L11,omp,192,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,16305,0.000670869,3.99162,3.99172
binary_L11,omp,192,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,16146,0.000670869,3.93115,3.93124
binary_L11,serial,1,samples/binary_5x5.txt,2,64,64,42,0,1,1,2095,16207,0.000670869,0.248378,0.248474
binary_L11,serial,1,samples/binary_5x5.txt,2,64,64,43,1,1,1,2140,16305,0.000670869,0.251339,0.251564
binary_L11,serial,1,samples/binary_5x5.txt,2,64,64,44,2,1,1,2101,16143,0.000670869,0.246941,0.247103
binary_L11,kokkos,1,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,62083,0.000670869,3.43359,3.43377
binary_L11,kokkos,1,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,62935,0.000670869,3.67167,3.67183
binary_L11,kokkos,1,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,63064,0.000670869,3.45835,3.45851
binary_L11,kokkos,2,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,62084,0.000670869,3.30016,3.30031
binary_L11,kokkos,2,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,62935,0.000670869,3.4198,3.41995
binary_L11,kokkos,2,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,63066,0.000670869,3.4439,3.44405
binary_L11,kokkos,4,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,62083,0.000670869,3.30207,3.30222
binary_L11,kokkos,4,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,62936,0.000670869,3.4205,3.42065
binary_L11,kokkos,4,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,63063,0.000670869,3.44489,3.44504
binary_L11,kokkos,8,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,62082,0.000670869,3.38167,3.38183
binary_L11,kokkos,8,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,62933,0.000670869,3.42476,3.42491
binary_L11,kokkos,8,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,63064,0.000670869,3.44396,3.44412
binary_L11,kokkos,16,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,62084,0.000670869,3.29787,3.29802
binary_L11,kokkos,16,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,62936,0.000670869,3.41467,3.41483
binary_L11,kokkos,16,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,63065,0.000670869,3.44611,3.44626
binary_L11,kokkos,32,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,62084,0.000670869,3.29916,3.29932
binary_L11,kokkos,32,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,62933,0.000670869,3.41845,3.41861
binary_L11,kokkos,32,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,63064,0.000670869,3.4496,3.44975
binary_L11,kokkos,64,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,62082,0.000670869,3.41212,3.41227
binary_L11,kokkos,64,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,62937,0.000670869,3.3958,3.39595
binary_L11,kokkos,64,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,63066,0.000670869,3.44393,3.44408
binary_L11,kokkos,96,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,62082,0.000670869,3.3039,3.30405
binary_L11,kokkos,96,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,62934,0.000670869,3.42238,3.42253
binary_L11,kokkos,96,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,63064,0.000670869,3.43555,3.4357
binary_L11,kokkos,192,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,62084,0.000670869,3.30143,3.30158
binary_L11,kokkos,192,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,62934,0.000670869,3.41786,3.41801
binary_L11,kokkos,192,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,63065,0.000670869,3.43444,3.43459
binary_L11,omp,1,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,63337,0.000670869,3.82059,3.82068
binary_L11,omp,1,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,64302,0.000670869,3.97849,3.9785
binary_L11,omp,1,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,64859,0.000670869,3.99417,3.99418
binary_L11,omp,2,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,63321,0.000670869,2.0392,2.03936
binary_L11,omp,2,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,64297,0.000670869,2.0953,2.09532
binary_L11,omp,2,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,64836,0.000670869,2.12428,2.1243
binary_L11,omp,4,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,63336,0.000670869,1.13722,1.13735
binary_L11,omp,4,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,64301,0.000670869,1.1701,1.17012
binary_L11,omp,4,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,64858,0.000670869,1.18779,1.18781
binary_L11,omp,8,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,63335,0.000670869,0.738257,0.738417
binary_L11,omp,8,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,64303,0.000670869,0.752365,0.752385
binary_L11,omp,8,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,64860,0.000670869,0.78794,0.78796
binary_L11,omp,16,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,63338,0.000670869,1.45904,1.45929
binary_L11,omp,16,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,64304,0.000670869,1.52457,1.52465
binary_L11,omp,16,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,64856,0.000670869,1.54124,1.54131
binary_L11,omp,32,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,63339,0.000670869,4.39372,4.39434
binary_L11,omp,32,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,64303,0.000670869,4.53435,4.53442
binary_L11,omp,32,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,64860,0.000670869,4.53899,4.53906
binary_L11,omp,64,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,63336,0.000670869,12.8219,12.823
binary_L11,omp,64,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,64302,0.000670869,13.1919,13.192
binary_L11,omp,64,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,64858,0.000670869,13.163,13.1631
binary_L11,omp,96,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,63337,0.000670869,16.2938,16.295
binary_L11,omp,96,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,64304,0.000670869,16.6939,16.694
binary_L11,omp,96,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,64859,0.000670869,16.4992,16.4993
binary_L11,omp,192,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,63336,0.000670869,34.8366,34.84
binary_L11,omp,192,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,64304,0.000670869,36.2641,36.2643
binary_L11,omp,192,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,64860,0.000670869,35.302,35.3022
binary_L11,serial,1,samples/binary_5x5.txt,2,128,128,42,0,1,1,8107,63337,0.000670869,3.79378,3.79398
binary_L11,serial,1,samples/binary_5x5.txt,2,128,128,43,1,1,1,8426,64302,0.000670869,3.96697,3.96719
binary_L11,serial,1,samples/binary_5x5.txt,2,128,128,44,2,1,1,8468,64859,0.000670869,3.98539,3.98559
binary_L11,kokkos,1,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,246116,0.000670869,13.2784,13.2788
binary_L11,kokkos,1,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,248623,0.000670869,14.0982,14.0985
binary_L11,kokkos,1,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,250242,0.000670869,13.8425,13.8429
binary_L11,kokkos,2,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,246116,0.000670869,13.3833,13.3836
binary_L11,kokkos,2,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,248616,0.000670869,13.6334,13.6338
binary_L11,kokkos,2,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,250242,0.000670869,13.8334,13.8338
binary_L11,kokkos,4,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,246117,0.000670869,13.4049,13.4053
binary_L11,kokkos,4,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,248619,0.000670869,13.6277,13.6281
binary_L11,kokkos,4,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,250248,0.000670869,14.2836,14.284
binary_L11,kokkos,8,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,246120,0.000670869,13.2763,13.2767
binary_L11,kokkos,8,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,248618,0.000670869,13.7418,13.7422
binary_L11,kokkos,8,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,250242,0.000670869,13.8535,13.8539
binary_L11,kokkos,16,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,246114,0.000670869,13.3717,13.3721
binary_L11,kokkos,16,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,248617,0.000670869,13.6261,13.6265
binary_L11,kokkos,16,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,250249,0.000670869,14.297,14.2974
binary_L11,kokkos,32,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,246116,0.000670869,13.2938,13.2942
binary_L11,kokkos,32,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,248620,0.000670869,13.6145,13.6148
binary_L11,kokkos,32,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,250242,0.000670869,13.9416,13.942
binary_L11,kokkos,64,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,246117,0.000670869,13.2935,13.2939
binary_L11,kokkos,64,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,248621,0.000670869,13.7457,13.7461
binary_L11,kokkos,64,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,250244,0.000670869,13.8501,13.8505
binary_L11,kokkos,96,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,246119,0.000670869,13.7225,13.7229
binary_L11,kokkos,96,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,248617,0.000670869,13.6284,13.6287
binary_L11,kokkos,96,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,250244,0.000670869,13.9669,13.9673
binary_L11,kokkos,192,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,246118,0.000670869,13.2804,13.2808
binary_L11,kokkos,192,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,248620,0.000670869,13.7181,13.7185
binary_L11,kokkos,192,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,250239,0.000670869,13.8581,13.8585
binary_L11,omp,1,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250549,0.000670869,60.8257,60.8261
binary_L11,omp,1,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253677,0.000670869,61.8466,61.8466
binary_L11,omp,1,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256116,0.000670869,62.1635,62.1635
binary_L11,omp,2,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250511,0.000670869,31.5076,31.5078
binary_L11,omp,2,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253634,0.000670869,32.0885,32.0885
binary_L11,omp,2,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256042,0.000670869,32.5185,32.5186
binary_L11,omp,4,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250542,0.000670869,16.5689,16.5691
binary_L11,omp,4,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253674,0.000670869,16.9309,16.931
binary_L11,omp,4,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256106,0.000670869,17.1391,17.1392
binary_L11,omp,8,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250547,0.000670869,8.98757,8.9878
binary_L11,omp,8,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253678,0.000670869,9.18307,9.18314
binary_L11,omp,8,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256112,0.000670869,9.23715,9.23722
binary_L11,omp,16,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250548,0.000670869,7.40384,7.40415
binary_L11,omp,16,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253679,0.000670869,7.53341,7.53368
binary_L11,omp,16,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256113,0.000670869,8.00128,8.00164
binary_L11,omp,32,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250541,0.000670869,15.5162,15.5171
binary_L11,omp,32,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253673,0.000670869,15.8505,15.8508
binary_L11,omp,32,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256112,0.000670869,16.0457,16.046
binary_L11,omp,64,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250544,0.000670869,47.9932,47.9946
binary_L11,omp,64,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253677,0.000670869,49.0551,49.0553
binary_L11,omp,64,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256114,0.000670869,49.3766,49.3769
binary_L11,omp,96,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250554,0.000670869,89.4098,89.4112
binary_L11,omp,96,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253673,0.000670869,90.458,90.4583
binary_L11,omp,96,samples/binary_5x5.txt,2,256,256,44,2,1,1,33241,256116,0.000670869,91.9274,91.9277
binary_L11,omp,192,samples/binary_5x5.txt,2,256,256,42,0,1,1,32034,250546,0.000670869,321.989,321.993
binary_L11,omp,192,samples/binary_5x5.txt,2,256,256,43,1,1,1,32680,253678,0.000670869,316.237,316.237
